media_key,media_type,alt_text,duration_ms
3_1528061356028592128,photo,,
3_1528061768966123521,photo,,
3_1528061318141743104,photo,,
3_1528061542524424193,photo,,
3_1528061345966571521,photo,,
3_1528061354480918531,photo,,
3_1528061216656019457,photo,,
3_1528061216261738496,photo,,
3_1528061216324608000,photo,,
3_1528061215418642432,photo,,
3_1528061135282380805,photo,,
3_1528060863726473217,photo,,
3_1528061063429767172,photo,,
3_1528061106547216387,photo,,
3_1528061143813611526,photo,,
3_1528061014691958785,photo,,
3_1528060666602573826,photo,,
3_1528060411257540608,photo,,
3_1528060435269828608,photo,,
3_1528060352440815618,photo,,
3_1528060227714785280,photo,,
3_1528060251823558656,photo,,
3_1528060167975223296,photo,,
3_1528059102001340420,photo,,
3_1528060087620849666,photo,,
3_1528059721357352968,photo,,
3_1528059111379718144,photo,,
