media_key,media_type,alt_text,duration_ms
3_1521768350342615040,photo,,
16_1521768330369003525,animated_gif,,
3_1521768323280773120,photo,,
16_1521768304234602496,animated_gif,,
16_1521768290212663296,animated_gif,,
3_1521768216137195521,photo,,
3_1521768224924356608,photo,,
3_1521768201830354944,photo,,
3_1521768201566277632,photo,,
3_1521768199091412992,photo,,
3_1521768180733018113,photo,,
3_1521768186147876864,photo,,
3_1521768190111485952,photo,,
3_1521768194012184577,photo,,
3_1521767791652659201,photo,,
16_1521768158721638401,animated_gif,,
16_1521768116937949184,animated_gif,,
3_1521767963036364800,photo,,
3_1521767836300967937,photo,,
3_1521767836305158144,photo,,
3_1521767838364495872,photo,,
3_1521768035140632577,photo,,
3_1521768005210112002,photo,,
3_1521767979846930433,photo,,
3_1521767969185230848,photo,,
