media_key,media_type,alt_text,duration_ms
3_1535010135973982208,photo,,
3_1535010440169807894,photo,,
3_1535009937134321664,photo,,
3_1535009936186417152,photo,,
3_1535009711971442688,photo,,
3_1535009581453086720,photo,,
3_1535009415354540040,photo,,
3_1535009238908559372,photo,,
3_1535009216288677899,photo,,
16_1535009152489119746,animated_gif,,
3_1535009006799970319,photo,,
3_1535009076052205571,photo,,
16_1535009034872541184,animated_gif,,
3_1535009005294206976,photo,,
3_1535008980552060928,photo,,
3_1535008980564598786,photo,,
3_1535008922213289984,photo,,
7_1534998661641293824,video,,5033.0
3_1535008903817154560,photo,,
3_1535008894170325000,photo,,
3_1535008882170417153,photo,,
3_1535008885031022592,photo,,
