media_key,media_type,alt_text,duration_ms
3_1539297247501901827,photo,,
3_1539297223875379200,photo,,
3_1539297061589467137,photo,,
3_1539296633095323649,photo,,
3_1539296877019283461,photo,,
3_1539296905007874048,photo,,
3_1539296478069399554,photo,,
3_1539296623137902592,photo,,
3_1539296723666976768,photo,,
3_1539296730822459397,photo,,
3_1539296734802857988,photo,,
3_1539296709645320198,photo,,
3_1539296709662105600,photo,,
7_1539296529671782400,video,,14677.0
3_1539296360188583941,photo,,
3_1539296381860556803,photo,,
7_1539296389791981569,video,,15700.0
3_1539296357449605120,photo,,
3_1539296357474783237,photo,,
7_1539296262062804993,video,,11020.0
3_1539296338814304258,photo,,
3_1539295980998127616,photo,,
3_1539295838886838276,photo,,
3_1539295212807327744,photo,,
