media_key,media_type,alt_text,duration_ms
16_1515299077335965696,animated_gif,,
3_1515299070239129605,photo,,
3_1515299059212378124,photo,,
3_1515299051733979138,photo,,
3_1515298984331714564,photo,,
3_1515298972658720769,photo,,
3_1515298574242021387,photo,,
3_1515298294188052486,photo,,
3_1515298286835539969,photo,,
3_1515298290635583494,photo,,
3_1515298259253694468,photo,,
3_1515298259224330241,photo,,
3_1515297978088632322,photo,,
