media_key,media_type,alt_text,duration_ms
3_1531131122624651265,photo,,
16_1531128082362380288,animated_gif,,
3_1531130436168175616,photo,,
3_1531130361073352705,photo,,
3_1531130305821782017,photo,,
3_1531130305821691909,photo,,
3_1531130305821741056,photo,,
3_1531130305842712577,photo,,
7_1531129897061650434,video,,134574.0
3_1531129959141347333,photo,,
3_1531129308512522241,photo,,
3_1531129562721005568,photo,,
3_1531129469628403712,photo,,
3_1531128889401311234,photo,,
3_1531128398302457859,photo,Added more colors. ,
3_1531128822439067648,photo,,
3_1531128538757115904,photo,,
3_1531127905044267008,photo,,
3_1531127906080268288,photo,,
