media_key,media_type,alt_text,duration_ms
16_1536941875843694593,animated_gif,,
3_1536941770059223040,photo,,
3_1536941366416027648,photo,,
3_1536941192767631361,photo,,
3_1536941206332006401,photo,,
3_1536941142180249602,photo,,
3_1536940883945218058,photo,,
3_1536940901393502208,photo,,
3_1536940918367850497,photo,,
16_1536940883274235904,animated_gif,,
7_1536940653610799104,video,,75533.0
3_1536940621075603461,photo,,
3_1536940457921368064,photo,,
3_1536939925559451648,photo,,
3_1536939828998090752,photo,,
3_1536939829023281152,photo,,
3_1536939829052575744,photo,,
3_1536939714338770944,photo,,
3_1536939661767380992,photo,,
3_1536939468346707969,photo,,
3_1536939361388097536,photo,,
3_1536939290827304960,photo,,
3_1536937428828962817,photo,,
3_1536937427834929152,photo,,
3_1536937582944485376,photo,,
3_1536938791398780928,photo,,
3_1536938829612974081,photo,,
3_1536938859002576896,photo,,
3_1536938779818266625,photo,,
3_1536938521176559616,photo,,
