media_key,media_type,alt_text,duration_ms
3_1512793177450852368,photo,,
3_1512793351715704834,photo,,
3_1512793339019636736,photo,,
3_1512793230206771209,photo,,
3_1512793100359729154,photo,,
3_1512793100384870400,photo,,
3_1512792560066252802,photo,,
3_1512792767403294720,photo,,
3_1512792374107598851,photo,,
3_1512792374107586560,photo,,
3_1512792643339956229,photo,Posted in wish_z's Discord server.,
3_1512792549148487685,photo,,
3_1512792404377714690,photo,,
7_1512790365681733634,video,,25055.0
3_1512792536049455108,photo,,
3_1512792474020106249,photo,,
3_1512792474020098052,photo,,
3_1512792474024288264,photo,,
3_1512792474229649408,photo,,
3_1512724015907020804,photo,,
3_1512773252824944648,photo,,
3_1512601080198307846,photo,,
3_1512792380012994565,photo,,
16_1512792256100638728,animated_gif,,
3_1512791868114886658,photo,,
3_1512792063603101696,photo,,
3_1512792042132611077,photo,,
3_1512792009542717448,photo,,
3_1512791833981898754,photo,,
