media_key,media_type,alt_text,duration_ms
3_1518160384515055618,photo,,
3_1518160322137407489,photo,,
3_1518160295184973825,photo,,
16_1518160228545703936,animated_gif,,
3_1518160199311572992,photo,CC206 with an intercity train.,
3_1518160203304562688,photo,Double CC205 pulling a heavy coal train.,
3_1518159990694965249,photo,,
3_1518159418487373826,photo,,
7_1518159098386481152,video,,21666.0
3_1518158903141609472,photo,,
3_1518158907021361152,photo,,
3_1518158636769370112,photo,,
3_1518158051697647617,photo,,
3_1518158116965158912,photo,,
16_1518158026574020608,animated_gif,,
