media_key,media_type,alt_text,duration_ms
3_1539304115678892032,photo,,
3_1539304039040573440,photo,,
3_1539304009919496196,photo,,
3_1539303556397862912,photo,,
3_1539303379498897410,photo,,
3_1539303939119714304,photo,,
3_1539303883851309056,photo,,
3_1539303747557462018,photo,,
3_1539303515604000770,photo,,
3_1539303430312820749,photo,,
3_1539303403519549442,photo,,
3_1539303394313129984,photo,,
7_1539303342433869824,video,,5430.0
3_1539303058726785024,photo,,
3_1539302816115740679,photo,,
3_1539302881911877632,photo,,
3_1539302720070471682,photo,,
7_1539302772616601602,video,,9700.0
3_1539302781567344641,photo,,
3_1539302586024615940,photo,,
3_1539302534686416897,photo,,
3_1539302259267407873,photo,,
3_1539302386195435521,photo,,
3_1539302386186997760,photo,,
