media_key,media_type,alt_text,duration_ms
7_1539898317299400705,video,,34645.0
3_1539897821507121152,photo,,
3_1539897845544677376,photo,,
3_1539897865761193985,photo,,
3_1539897098807963648,photo,,
3_1539897157934714880,photo,,
3_1539897185772326912,photo,,
3_1539897337539170304,photo,,
3_1539897028397785088,photo,,
3_1539896984600993792,photo,,
3_1539896988908621824,photo,,
3_1539896309800394753,photo,,
3_1539896276258623488,photo,,
3_1539896136508530690,photo,,
3_1539896062076665862,photo,,
3_1539874728751443968,photo,,
3_1539895752620744704,photo,,
3_1539895529856831488,photo,,
3_1539895534772576256,photo,,
3_1539895416623230976,photo,,
