media_key,media_type,alt_text,duration_ms
3_1512923778745094153,photo,,
3_1512923300187590659,photo,,
3_1512923300179107848,photo,,
3_1512923301613555714,photo,,
3_1512923146575351808,photo,,
7_1512922237501943813,video,,29346.0
7_1512922329801801729,video,,10263.0
3_1512922325376974848,photo,,
3_1512922095872880643,photo,,
3_1512922262697123844,photo,,
3_1512921823138271237,photo,,
16_1512921722487721984,animated_gif,,
7_1512921641495445511,video,,8671.0
