media_key,media_type,alt_text,duration_ms
3_1519006861856493568,photo,,
3_1519006861890138113,photo,,
3_1519006206328721408,photo,,
3_1519006206358171648,photo,,
3_1519006206345494531,photo,,
16_1519006168135475200,animated_gif,,
3_1519006052628701184,photo,,
3_1519004496705302531,photo,,
3_1519005854833463299,photo,,
3_1519005783987474434,photo,,
3_1519005475341221895,photo,,
3_1519005500809093122,photo,,
3_1519005500796551169,photo,,
3_1519004452174368774,photo,,
3_1519004741333925888,photo,,
3_1519004894799319048,photo,,
3_1519004741333929984,photo,,
3_1519004895881400320,photo,,
3_1519002040403341313,photo,,
3_1519004413133828099,photo,,
3_1519004350269607938,photo,,
3_1519003496162463746,photo,,
3_1519004734736064513,photo,,
