media_key,media_type,alt_text,duration_ms
3_1527847698790875137,photo,,
3_1527847750217281536,photo,,
3_1527847750905106432,photo,,
3_1527847751723077632,photo,,
3_1527847241989271552,photo,,
3_1527847334003871746,photo,,
3_1527847408641511425,photo,,
3_1527847562837114880,photo,,
3_1527847672442343425,photo,,
16_1527847616343588872,animated_gif,,
3_1527847485967851524,photo,,
3_1527847501092556802,photo,,
3_1527847037399859200,photo,,
3_1527847170166009856,photo,,
3_1527847111244537858,photo,,
3_1527847091472433152,photo,,
3_1527846907523252224,photo,,
3_1527846912317333504,photo,,
7_1527846820549955585,video,,29162.0
3_1527845936546054144,photo,,
3_1527846620146110466,photo,,
3_1527845899170631680,photo,,
3_1527845786150649856,photo,,
3_1527842462542217218,photo,,
3_1527842489796902913,photo,,
3_1527844107514675201,photo,,
3_1527844209541189633,photo,,
3_1527844935256485888,photo,,
3_1527845539064078338,photo,,
3_1527845364371337216,photo,,
3_1527845511436603392,photo,,
3_1527845280300912641,photo,,
3_1527845292300804096,photo,,
3_1527845308708884480,photo,,
3_1527845321551888386,photo,,
16_1527845423913771008,animated_gif,,
3_1527845394599665664,photo,,
3_1527845197312319488,photo,,
3_1527845197316505601,photo,,
3_1527845197312319491,photo,,
3_1527845197308121088,photo,,
