media_key,media_type,alt_text,duration_ms
3_1538783914008817664,photo,,
3_1538783248998072320,photo,,
3_1538783513771528192,photo,,
3_1538783370020368385,photo,,
3_1538783370016083968,photo,,
3_1538783040876453888,photo,,
3_1538782939302879233,photo,,
3_1538782975617380352,photo,,
3_1538781540938752000,photo,,
3_1538781590666416128,photo,,
3_1538782219787030528,photo,,
3_1538782219791126528,photo,,
7_1538781991969386498,video,,106800.0
16_1538781687831724032,animated_gif,,
3_1538781683549630464,photo,,
3_1538781418561556480,photo,,
3_1538781430297243649,photo,,
3_1538781450484387840,photo,,
3_1538781410944815104,photo,,
3_1538781480494804992,photo,,
3_1538781450895781888,photo,,
3_1538781461566078976,photo,,
3_1538781285203578883,photo,,
3_1538781231520919552,photo,,
3_1538780920873766912,photo,,
3_1538780924749303808,photo,,
3_1538780932450070528,photo,,
