media_key,media_type,alt_text,duration_ms
3_1529870698012938240,photo,,
3_1529871029094563840,photo,,
16_1529870778719666176,animated_gif,,
7_1529870325114085376,video,,15232.0
3_1529870638722478080,photo,,
3_1529870406043193345,photo,,
3_1529870216133586948,photo,,
3_1529870219233173507,photo,,
3_1529870133459841026,photo,,
3_1529870133459812353,photo,,
3_1529869805775355904,photo,,
3_1529869881767874561,photo,,
3_1529532352602509313,photo,,
3_1529869655178977280,photo,,
3_1529869749974360065,photo,,
3_1529869773181358085,photo,,
3_1529869727107014656,photo,,
3_1529869124050079749,photo,,
3_1529869124066852864,photo,,
3_1529869124054274049,photo,,
3_1529869124054171649,photo,,
3_1529869102201831425,photo,,
16_1529868938200350722,animated_gif,,
3_1529868682863726593,photo,,
3_1529868833342865408,photo,,
3_1529868543159898113,photo,,
