media_key,media_type,alt_text,duration_ms
3_1529833329897373696,photo,,
3_1529833252525117440,photo,,
3_1529832390457454593,photo,,
3_1529833129002864643,photo,,
3_1529832688751980544,photo,,
3_1529833000887717888,photo,,
3_1529832987990556672,photo,,
3_1529832774902943745,photo,,
3_1529832782003830786,photo,,
3_1529725909061844992,photo,,
3_1529832343833542659,photo,,
3_1529832354927214594,photo,,
3_1529832265131376641,photo,,
3_1529832261595672577,photo,,
3_1529832069773283328,photo,,
3_1529831956904480768,photo,,
3_1529832114438475777,photo,,
3_1529831691258195970,photo,,
7_1529831809072103425,video,,1080.0
3_1529831437117050881,photo,,
3_1529831440434745346,photo,,
3_1529831443987410945,photo,,
3_1529831447678287877,photo,,
