media_key,media_type,alt_text,duration_ms
3_1538945313255395329,photo,,
3_1538945365466136576,photo,,
3_1538945560497033225,photo,,
3_1538944534679273473,photo,,
3_1538944552555401219,photo,,
3_1538945395346268160,photo,,
3_1538945444922986496,photo,,
7_1538945229780312064,video,,140003.0
3_1538945572257910789,photo,,
3_1538945572266287110,photo,,
3_1538945572262006786,photo,,
7_1538945328547827714,video,,45014.0
3_1538945330233888770,photo,,
3_1538945112339800069,photo,,
3_1538945019654053888,photo,,
3_1538944813776703492,photo,,
3_1538944793581084672,photo,,
7_1538944712064770051,video,,4065.0
3_1538944388918919170,photo,,
3_1538944356232466432,photo,,
7_1538943722192351233,video,,49130.0
3_1538943695969394688,photo,,
3_1538943727682498560,photo,,
3_1538943873132777473,photo,,
3_1538943817906327552,photo,,
3_1538943808276254724,photo,,
7_1538943461306601472,video,,8377.0
3_1538943372081123329,photo,,
