media_key,media_type,alt_text,duration_ms
3_1533362083013828608,photo,,
3_1533361868319997955,photo,,
3_1533361853568524288,photo,,
3_1533361784488624128,photo,,
3_1533360997607608322,photo,,
3_1533361155858653186,photo,,
3_1533361140797157377,photo,,
3_1533360727263948800,photo,,
3_1533360478935830528,photo,,
3_1533360452348280833,photo,,
3_1533360047266402304,photo,,
3_1533360390725242880,photo,,
3_1533359982879592448,photo,,
3_1533359698732363776,photo,,
3_1533359686698688512,photo,,
16_1533359819025190913,animated_gif,,
3_1533359786494164994,photo,,
3_1533359675470761984,photo,,
3_1533359620395528197,photo,,
3_1533359557459619840,photo,,
3_1533359289628098560,photo,,
3_1533357904404926466,photo,,
3_1533359080118550528,photo,,
3_1533358652551217152,photo,,
3_1533356239295586304,photo,,
3_1533358413849063424,photo,,
