media_key,media_type,alt_text,duration_ms
3_1528373049388580866,photo,,
3_1528372853925548032,photo,,
3_1528372795813543938,photo,,
3_1528372562899656706,photo,,
3_1528372003543126020,photo,,
3_1528372435518738432,photo,,
3_1528372163547308032,photo,,
3_1528372163618557952,photo,,
3_1528371591796727808,photo,,
3_1528371992033800193,photo,,
3_1528370795839381505,photo,,
3_1528371085766545410,photo,,
3_1528371204956082176,photo,,
3_1528371819648008192,photo,,
3_1528371179215626240,photo,,
3_1528371509114331140,photo,,
3_1528371515057659905,photo,,
3_1528371467372662784,photo,,
7_1528370736460873728,video,,58983.0
3_1528370521653526529,photo,,
3_1528370607859048448,photo,,
3_1528370611105542145,photo,,
3_1528370614867738626,photo,,
3_1528370617686315008,photo,,
3_1528370509003558912,photo,,
3_1528370508995219456,photo,,
3_1528370308159520770,photo,,
3_1528370313695993856,photo,,
3_1528370318754336769,photo,,
3_1528370298760097793,photo,,
3_1528370223321079808,photo,,
