media_key,media_type,alt_text,duration_ms
3_1539298815282499585,photo,,
7_1539298405071355904,video,,4181.0
3_1539298786312331267,photo,,
3_1539298733191573504,photo,,
3_1539298559383810052,photo,,
3_1539298093698523138,photo,,
3_1539298244970283009,photo,,
3_1539298066850881552,photo,,
3_1539298461316792322,photo,,
3_1539298461673299976,photo,,
3_1539298059582054400,photo,,
3_1538653202681319425,photo,,
3_1538616288590938113,photo,,
3_1539297348718841868,photo,,
3_1539297897933688833,photo,,
3_1538614987077427200,photo,,
3_1539297624792215553,photo,,
3_1539297459054137344,photo,,
3_1539297384773074945,photo,,
3_1539297454109208578,photo,,
3_1539297454105014275,photo,,
3_1539297454113316866,photo,,
7_1539297382327848962,video,,11190.0
3_1539297385645588480,photo,,
