media_key,media_type,alt_text,duration_ms
16_1537512644080549889,animated_gif,,
3_1537512587608346625,photo,,
3_1537512535213191169,photo,,
3_1537512488232697863,photo,,
7_1537512361367568387,video,,8633.0
3_1537512383186354180,photo,,
3_1537512232640294913,photo,,
16_1537512212872445958,animated_gif,,
16_1537512157142818816,animated_gif,,
3_1537512097197826048,photo,,
3_1537511850190962689,photo,,
3_1537511997780131840,photo,,
3_1537511997776007168,photo,,
3_1537511997780131841,photo,,
3_1537511872714485768,photo,,
7_1413706461516025858,video,,9133.0
3_1537510473351954432,photo,,
3_1537510473352065026,photo,,
3_1537510473347829763,photo,,
3_1537510473330982913,photo,,
