media_key,media_type,alt_text,duration_ms
3_1530528200891179008,photo,,
3_1530528220067827713,photo,,
3_1530528224140476417,photo,,
3_1530528174999740416,photo,,
3_1530528036944330753,photo,,
3_1530527994699100160,photo,,
16_1530528003784118272,animated_gif,,
3_1530526579750748160,photo,,
3_1530521615280537600,photo,,
3_1530527037139591168,photo,,
7_1530527140374011904,video,,140015.0
3_1530527095436513280,photo,,
3_1530526754867142656,photo,,
3_1530526494824747009,photo,,
3_1530526494904418305,photo,,
3_1530526516924522496,photo,,
3_1530526523874512898,photo,,
3_1530526476902227972,photo,,
3_1530525949942321152,photo,,
3_1530525949942345729,photo,,
3_1530525154920792065,photo,,
3_1530525792320749569,photo,,
3_1530526009442848768,photo,,
3_1530525880707063816,photo,,
3_1530525933739945991,photo,,
3_1530525782095036416,photo,,
3_1530525125455532032,photo,,
16_1530525729871511560,animated_gif,,
3_1530525645289275393,photo,,
3_1530524332660649984,photo,,
3_1530524398095962112,photo,,
3_1530524444648542210,photo,,
3_1530524538118602754,photo,,
3_1530525577920532481,photo,,
3_1530525502821257216,photo,,
3_1530525465189965825,photo,,
