media_key,media_type,alt_text,duration_ms
3_1532507586515304454,photo,,
3_1532507640483414026,photo,,
3_1532507655733927936,photo,,
3_1532507671999414280,photo,,
3_1532507555515318273,photo,,
3_1532507549022421006,photo,,
7_1532506697406742531,video,,4533.0
7_1532507210986684430,video,,40316.0
3_1532506980643840000,photo,,
3_1532506768294674437,photo,,
3_1532506811714109444,photo,,
3_1532506729539203072,photo,,
3_1532506701630386176,photo,,
3_1532506573532168205,photo,,
3_1532506342690258966,photo,,
16_1532506177795391499,animated_gif,,
3_1532506023738720256,photo,,
