media_key,media_type,alt_text,duration_ms
3_1533590712536559616,photo,,
3_1533590279420256256,photo,,
3_1533590424950013952,photo,,
16_1533590299854913537,animated_gif,,
3_1533590300458856449,photo,,
7_1533589420837949442,video,,14200.0
3_1533589159893508098,photo,,
3_1533590023215398918,photo,,
3_1533589819858862080,photo,,
3_1533589824321556481,photo,,
3_1533589700551839745,photo,,
3_1533589549082742784,photo,,
7_1533588674109136901,video,,30166.0
3_1533589211361726464,photo,,
3_1533568573939109889,photo,,
7_1533588141575131139,video,,11040.0
3_1533588229630345226,photo,,
3_1533169858283720704,photo,,
