media_key,media_type,alt_text,duration_ms
3_1532497783277490176,photo,,
3_1532497473067008000,photo,,
3_1532497497230397445,photo,,
3_1532497752059531265,photo,,
3_1532497674745925633,photo,,
3_1532497593921687568,photo,,
3_1532497538745618454,photo,,
7_1532497406314659840,video,,3050.0
3_1532497485188501505,photo,,
3_1532497485318574111,photo,,
3_1532497485167579159,photo,,
3_1532497321396785157,photo,,
3_1532497301926825993,photo,,
3_1532497248646582295,photo,,
3_1532497181822930956,photo,,
3_1532497155382038547,photo,,
3_1532496967988924451,photo,,
3_1532496910812172309,photo,,
3_1532496881280077840,photo,,
3_1532496630754299912,photo,,
3_1532496633946165257,photo,,
3_1532496675536883738,photo,,
3_1532496347840106499,photo,,
3_1532496555139387397,photo,,
3_1532496547736440841,photo,,
3_1532496450411810816,photo,,
3_1532496397454528534,photo,,
3_1532496302554206209,photo,,
3_1532496199533711372,photo,,
3_1532496132831694873,photo,,
3_1532495057126936593,photo,,
3_1532495069525299204,photo,,
3_1532495997724549120,photo,,
