media_key,media_type,alt_text,duration_ms
3_1529995273262473216,photo,,
3_1529994321344200708,photo,,
3_1529994996203520013,photo,,
3_1529995172947410949,photo,,
3_1529994354781192192,photo,,
3_1529994230386524162,photo,,
3_1529994025431748608,photo,,
3_1529993737509945344,photo,,
3_1529993229596336128,photo,,
3_1529993217868972034,photo,(NEW MAP) Sword Art Ultimate's Logo,
3_1529993158171701249,photo,,
3_1529993099488989184,photo,,
