media_key,media_type,alt_text,duration_ms
3_1539485321922068480,photo,,
3_1539485616949190656,photo,,
16_1539485522854150144,animated_gif,,
3_1539485188983603201,photo,,
7_1539485097178578946,video,,7966.0
3_1539484711113859073,photo,,
3_1539484281696792576,photo,,
3_1539483222056194048,photo,,
3_1539483560863735810,photo,,
3_1539483508858671108,photo,,
3_1539483489946349570,photo,,
3_1539483454764503040,photo,,
