media_key,media_type,alt_text,duration_ms
3_1516189915989565442,photo,,
3_1516189879708827652,photo,,
3_1516189858833780737,photo,,
3_1516189784254947334,photo,,
3_1516188892256366593,photo,,
3_1516188892260552704,photo,,
3_1516188893837553667,photo,,
3_1516188956114751489,photo,,
3_1516188956118900740,photo,,
3_1516188935931805697,photo,,
3_1516188825734815747,photo,,
3_1516188767207542787,photo,,
3_1516188565977370632,photo,,
3_1516187970197463050,photo,,
3_1516187992217464836,photo,,
3_1516187991940612097,photo,,
3_1516187991944806400,photo,,
3_1516187968418971651,photo,,
3_1516187968406315011,photo,,
3_1516187937502752771,photo,,
7_1516187816539000834,video,,17300.0
