media_key,media_type,alt_text,duration_ms
3_1522061177869770753,photo,,
7_1522061022667972608,video,,29066.0
3_1522060280842178561,photo,,
3_1522061045342289920,photo,,
3_1522060909144788994,photo,,
3_1522060745449652225,photo,,
3_1522060763648700416,photo,,
3_1522060433502478336,photo,,
3_1522060474111729665,photo,,
3_1522060480868929536,photo,,
3_1522060421280108545,photo,,
3_1522060174990618625,photo,,
3_1522060081948409856,photo,,
3_1522060067872272388,photo,,
16_1522059937060425730,animated_gif,,
3_1522059670419955714,photo,,
3_1522058457020608515,photo,,
