media_key,media_type,alt_text,duration_ms
3_1539803277377912839,photo,,
3_1539802742201409537,photo,,
3_1539803130904412162,photo,,
3_1539802850095775744,photo,,
3_1539802704586735616,photo,,
3_1539802528174510083,photo,,
7_1539802270795464704,video,,15466.0
3_1539801934672134145,photo,,
3_1539801718409535488,photo,,
3_1539552547421097984,photo,,
