media_key,media_type,alt_text,duration_ms
3_1539249137178357760,photo,,
3_1539248383264710657,photo,,
3_1539248156013121541,photo,,
3_1539248969905483776,photo,,
16_1539248933637070850,animated_gif,,
3_1539247813649125376,photo,,
3_1539248822043480066,photo,,
3_1539248767483928578,photo,,
3_1539248417486028803,photo,,
3_1539248417519575042,photo,,
16_1539248322766061571,animated_gif,,
3_1539248158101880842,photo,,
3_1539247938542923776,photo,,
3_1539247247082536960,photo,,
3_1539246293754814467,photo,,
3_1539247200231899136,photo,,
3_1539247113216876544,photo,,
3_1539247179751366662,photo,,
3_1539246604091277314,photo,,
3_1539245584292397057,photo,,
3_1539244859260866560,photo,,
3_1539247080056692736,photo,,
3_1539247022565466113,photo,,
7_1393143485591552001,video,,2800.0
3_1539246584239640578,photo,,
3_1539245813003689986,photo,,
