media_key,media_type,alt_text,duration_ms
16_1521485347720421376,animated_gif,,
3_1521485273934475264,photo,,
3_1521485116576518144,photo,,
3_1521485112956829701,photo,,
3_1521485076101488640,photo,,
3_1521485041787977730,photo,,
3_1521485041775304704,photo,,
3_1521484909365366784,photo,,
3_1521484902641946624,photo,,
